"","F1"
"198",0.643171185191641
"199",-0.213900332629519
"200",-1.09982780965017
"201",0.391039013036931
"202",0.0500997186811315
"203",-0.903370034325015
"204",-1.51460911803327
"205",-0.360436800835303
"206",0.121901167909101
"207",0.188954616067439
"208",-0.516764398090441
"209",-1.38752967653637
"210",0.483549164253736
"211",2.39176070670823
"212",-0.777048008385255
"213",0.241635760897698
"214",-0.443462174957835
"215",0.411071479455887
"216",-1.21581474370327
"217",-0.0680930161395537
"218",0.485860359266861
"219",0.596219666781161
"220",0.804050543579953
"221",-0.253884364361875
"222",-1.36804426160284
"223",-0.87216154947413
"224",-1.40861754164864
"225",1.9121638186542
"226",0.154692566146855
"227",-1.53511857293872
"228",2.64546038355322
"229",0.848675878594846
"230",-0.275340221894672
"231",1.62507288174767
"232",0.193614788925601
"233",1.5733529225654
"234",-1.33001956423935
"235",-0.00464678878969479
"236",0.92282769965911
"237",-0.938213619149453
"238",-0.872294100333354
"239",-0.442662190629033
"240",-0.713753904586517
"241",-0.89475676382853
"242",0.302768173602999
"243",0.668401647618717
"244",1.6754057689416
"245",-1.85650530792039
"246",-0.0462583786748177
"247",0.771937766605711
"248",-1.39836831159297
"249",0.575088211021541
"250",0.77209095850463
"251",-0.23379607892554
"252",2.06608376385043
"253",-0.0834539545658743
"254",-1.03001533443839
"255",-1.77065920908336
"256",-0.340463352292131
"257",0.583719014166611
"258",1.67776313563089
"259",0.300391175188617
"260",-0.171049959786013
"261",-1.02343815832239
"262",-1.73216831884166
"263",0.791122347382295
"264",1.00467232234814
"265",0.620113976405279
"266",0.400417192495174
"267",-0.21614049548989
"268",1.07995102811978
"269",0.0851350746170528
"270",-0.775854878959858
"271",0.353210301247939
"272",-0.106068685741495
"273",1.13952976446193
"274",1.31528857711838
"275",-1.25769461150844
"276",-0.794486623998645
"277",0.979904956960152
"278",-1.56567558142653
"279",0.297700127503182
"280",-0.535422791988049
"281",0.129649348125823
"282",-1.05382637231873
"283",-0.464091378523459
"284",-0.162106636023167
"285",0.969154913685813
"286",1.68821622559768
"287",-0.951620662261444
"288",0.598166234304677
"289",-0.82601346725598
"290",-0.516827440634089
"291",0.528007324713321
"292",-0.976981535972024
"293",2.21965255835484
"294",1.1617461252401
"295",0.689655075514085
"296",1.03356715889205
"297",0.0871473984506813
"298",1.23079266935872
"299",-1.80383699993441
"300",-1.47409662262907
"301",0.238751761584129
"302",1.22746281074745
"303",-0.36873918450444
"304",0.652304040171829
"305",-0.354395283163653
"306",-2.14396170290963
"307",-1.24698546976889
"308",-0.87980070826568
"309",2.36689693804526
"310",-1.57502822186304
"311",-0.896770161819075
"312",0.16759679327819
"313",2.02259756747125
"314",2.46987534548083
"315",0.312843136779546
"316",-0.165622670299502
"317",0.992797708258795
"318",0.719473469932004
"319",-0.263604037938924
"320",-0.642758111870792
"321",2.10182064734935
"322",-0.729760943271531
"323",-1.43386864529091
"324",-1.21227466105777
"325",-0.515809236867358
"326",0.223480288968933
"327",0.608915395676303
"328",0.673153508511247
"329",1.03675488322744
"330",-1.08439655667907
"331",0.921808485123233
"332",0.885384553042733
"333",-0.185259346077388
"334",-0.155119101533748
"335",0.999447231752617
"336",-0.565212809373304
"337",0.213318227222535
"338",-1.92125279654197
"339",0.44096956902929
"340",-1.09688205739896
"341",-1.14802553667604
"342",1.56298246926115
"343",-1.14564972453543
"344",0.775505014231455
"345",-0.604313223920877
"346",0.301157383864751
"347",-0.704842327407564
"348",-0.0580955386590008
"349",-0.379338289892917
"350",-0.200760168677634
"351",1.24739401000815
"352",0.728288274398473
"353",-1.23733833573902
"354",-0.832602968137744
"355",-1.09954796207623
"356",0.871872278401678
"357",-0.91677147766843
"358",0.693421356350789
"359",1.56508848865336
"360",0.426944048019255
"361",1.6865213819367
"362",-0.301342376613804
"363",-0.21659427497526
"364",1.21766286724381
"365",-1.47152864892024
"366",1.25270046641135
"367",-1.99198034389372
"368",0.550733790779586
"369",1.50286087099962
"370",0.499971611326004
"371",1.53961027710447
"372",0.027147930294114
"373",0.814226392840098
"374",-0.663539709370922
"375",-0.897084886377869
"376",1.2788477803797
"377",0.444696537457943
"378",-1.44583478128449
"379",1.32572734147225
"380",0.919988999317993
"381",0.0414003057432304
"382",0.303265608821046
"383",-0.155714520820897
"384",-0.0905800228505818
"385",0.65367996705671
"386",-0.608143156730509
"387",1.28321435943949
"388",-1.01255330191073
"389",-1.30829348751534
"390",-0.332400447311261
"391",-1.88974759913625
"392",-0.0225636896612587
"393",-0.951840091942278
"394",-1.10598459760849
"395",-0.457411428710832
"396",-1.35291000112464
"397",-0.0557809734168265
"398",0.666228968933357
"399",-0.740976310558728
"400",-0.304448990077988
"401",1.44143350100044
"402",-0.00738062070820805
"403",0.734319256435486
"404",-1.08945045959104
"405",0.573860681109625
"406",-0.39990635522224
"407",-0.815605387472544
"408",-0.279323144396201
"409",0.592157988983305
"410",0.0799249361257975
"411",-0.260508583446233
"412",-0.344516629280008
"413",-0.851007787160798
"414",-0.0023398970354195
"415",-0.852326190739426
"416",-0.295492156200587
"417",-1.59623751974103
"418",-0.747373560946499
"419",-0.234688369562191
"420",-0.408519990699112
"421",0.324914710686595
"422",0.759381620790827
"423",0.939046601666172
"424",-0.193584332116163
"425",-0.511701553085458
"426",0.0572499642536105
"427",-0.714062315818132
"428",0.551725058247534
"429",1.26660547294007
"430",0.433258939203834
"431",1.32020270123492
"432",-0.800482610316573
"433",-0.519127977647072
"434",1.00950465546638
"435",1.76368375238318
"436",1.14205123492712
"437",-0.665422618686908
"438",0.808495496950327
"439",-2.05088912891402
"440",-0.238132340732421
"441",2.47779664128961
"442",-0.339702256354266
"443",-0.33613892323957
"444",-1.27956072967015
"445",-1.37855954379343
"446",0.152630960905158
"447",-0.229961196863815
"448",-1.00904971604778
"449",-0.0130080591733338
"450",0.62270639979091
"451",0.511770514091547
"452",1.62781824570325
"453",1.80281571044358
"454",-0.143526838338009
"455",1.07948065958746
"456",1.05532819461681
"457",-0.387199413634006
"458",1.67718645450027
"459",0.621468436526003
"460",-0.0464136590216283
"461",0.105045086011382
"462",1.44160486457189
"463",-1.36569406479564
"464",1.20091366200135
"465",-0.55498138292725
"466",-0.31889056757794
"467",-0.799936099917188
"468",-1.16867257048846
"469",0.325726078914065
"470",-0.361837784294285
"471",-1.09379938535713
"472",0.0355953916172527
"473",-0.0404260943874818
"474",0.615433544155986
"475",-0.31185792462551
"476",1.77075659116827
"477",-1.24357871515735
"478",-1.5167483691277
"479",0.647178575574054
"480",1.80477416098273
"481",0.558847194529669
"482",-0.138561983330444
"483",0.204909531820875
"484",0.797055417737684
"485",-1.42985884259859
"486",1.78286266892778
"487",1.75833187318583
"488",-0.262292796218849
"489",0.0446324821684405
"490",-0.551931281445434
"491",1.38430050506904
"492",-1.02580130268371
"493",1.65958986567207
"494",0.580897641412562
"495",-0.172430481253731
"496",-0.250817910804519
"497",0.439306511348381
"498",-0.315394961698985
"499",-0.531668420168695
"500",1.14231014908546
"501",0.517905377028133
"502",0.58520226782728
"503",0.343860860729035
"504",-0.735799379158277
"505",1.31029755809057
"506",-1.19821259272637
"507",-1.08206185342236
"508",-0.871646699025923
"509",-1.49280344904523
"510",-1.01212044512681
"511",-0.584570075927198
"512",-0.954389247106047
"513",-0.0789475086874205
"514",0.542019879023432
"515",1.24518066960918
"516",-0.748547169274046
"517",-0.0904770570232742
"518",2.4676101648182
"519",0.130922231648814
"520",1.26478463693289
"521",-0.280751950451201
"522",-0.139585082347103
"523",1.14600979416146
"524",0.0781968833724908
"525",0.412629195460357
"526",0.602722642786457
"527",1.02719345428578
"528",-0.527580981989313
"529",-1.18861411512383
"530",2.60201566496848
"531",-1.40986542565497
"532",0.652869693454757
"533",-1.68663476946229
"534",0.30839145329247
"535",0.282431399316145
"536",-1.13569249196784
"537",-1.03488884382139
"538",0.973747993964657
"539",0.89437262505398
"540",1.28312986031136
"541",0.967537416617618
"542",0.234358144139583
"543",-1.1178098445704
"544",0.701096812425449
"545",0.839083505810787
"546",-0.613599340698678
"547",0.175562190261135
"548",1.50874573832515
"549",0.630627421000316
"550",1.12273730242545
"551",1.15326312389748
"552",-1.11487640007635
"553",-1.50177378095652
"554",0.710521168713684
"555",-0.219838905496391
"556",0.393522323459579
"557",0.165041539686299
"558",-2.01884261486221
"559",-1.5332402538836
"560",-0.961717708418951
"561",-0.235541208507238
"562",0.149588180069036
"563",0.239972985745747
"564",-0.408051071645277
"565",-0.766307898859155
"566",1.21529843098936
"567",-1.12092208120541
"568",-1.74947106530657
"569",-0.673376359124156
"570",1.21742544347894
"571",1.72416369404827
"572",-2.18982328967278
"573",0.184702461819336
"574",0.649506191782342
"575",-0.875543155919848
"576",0.569701032030573
"577",-0.00807269487571648
"578",-0.180855750449963
"579",-0.0385344083500001
"580",-0.251106912440565
"581",0.391289933819102
"582",0.82565404434514
"583",-0.658255116356742
"584",-0.243031110611084
"585",1.94205826393545
"586",0.226808150211359
"587",0.243138972042217
"588",-0.348398798183246
"589",1.57896013684557
"590",1.36639226775763
"591",-0.86234072255644
"592",-0.842161275699707
"593",-1.33896739456637
"594",0.656106219698574
"595",0.0557635267753138
"596",1.08110775849173
"597",-0.135137807643609
"598",0.137010824875103
"599",1.3893252998868
"600",0.913640566194196
"601",1.54879330524604
"602",-0.37450803850751
"603",0.427190224225821
"604",-1.91563048473448
"605",1.49059541314286
"606",0.319724021855601
"607",-1.09998486991521
"608",-0.313924187203579
"609",0.467695535132526
"610",-0.521680709831953
"611",0.450737493357212
"612",-0.469726344708219
"613",-1.27778395917504
"614",-0.457432014507447
"615",0.301530020789614
"616",-0.158384175480139
"617",1.49737616820521
"618",2.03276353422261
"619",0.339015667698712
"620",-1.29970821042388
"621",0.0561341414462566
"622",0.624850477770704
"623",2.13076328845348
"624",0.374585900040487
"625",0.120625956125835
"626",2.32099614684011
"627",0.495154137130026
"628",0.559786434060932
"629",-0.306520466424799
"630",0.663512769329435
"631",-0.234455056982939
"632",0.569656101248572
"633",0.291080926860548
"634",-0.233013917577826
"635",0.112396763551869
"636",0.362924815065025
"637",-1.13207056581843
"638",-0.592223549415661
"639",-0.366306582976173
"640",1.31127300574353
"641",1.33255932719205
"642",-0.440326167422794
"643",-1.54663340382423
"644",-0.125267743345198
"645",-1.13627225164531
"646",-0.540885307358392
"647",-0.850849874874748
"648",-0.637662498992741
"649",1.41169199647678
"650",1.58580414977119
"651",-0.983455086708319
"652",0.377762053543902
"653",-0.518279108272938
"654",-1.24453317562118
"655",1.21237382154955
"656",-0.0870108420573384
"657",-0.40536561549131
"658",0.978660417874379
"659",-0.870935030719232
"660",-0.930155310030559
"661",-0.426636957596385
"662",-0.263735232623844
"663",0.304417688954574
"664",-1.5051115380427
"665",-1.55260968687796
"666",1.4537972232544
"667",0.849716212701285
"668",-2.02985336271856
"669",-1.21732086778531
"670",-1.51146497526928
"671",0.309161937252377
"672",1.96705804863847
"673",0.902072257906839
"674",-1.03140737209117
"675",0.406952983834619
"676",0.704266306473843
"677",-0.260781690735891
"678",1.35324794941197
"679",-0.450425052625524
"680",0.0557598038119082
"681",1.21647547253145
"682",0.80260839290072
"683",-0.944311964433222
"684",1.0129876752043
"685",-0.465313481365242
"686",1.01611021306231
"687",-0.0738675687429357
"688",0.991914190603158
"689",0.87886061060204
"690",0.6914500458591
"691",-0.259025004333446
"692",-0.672136646004125
"693",1.30418498105202
"694",-0.878929416310138
"695",1.25951799202872
"696",-1.77613232444825
"697",0.0264300226205951
"698",2.13133284823378
"699",-0.626393200267547
"700",-1.2429481066568
"701",-1.60791756264378
"702",-0.725409046069937
"703",-0.766965731541401
"704",-0.0292986375135804
"705",1.48100353286226
"706",-0.568849426309598
"707",0.275629735888926
"708",0.352221146475924
"709",1.07890504468603
"710",-0.440156769835834
"711",0.443356198227142
"712",2.27542363790275
"713",1.06724877106114
"714",-1.70869993229167
"715",1.2558882853548
"716",-0.271006225364179
"717",1.09151680909182
"718",-0.772415392054768
"719",-1.13102070680657
"720",-0.321857509831054
"721",-1.55307360499775
"722",-0.64802403484766
"723",-0.775061290208819
"724",-1.12331346956958
"725",0.267245443944895
"726",-0.160081026837102
"727",-0.595864848930324
"728",-0.0874775272080869
"729",-1.59303107300315
"730",-0.839023562304122
"731",0.794564408568659
"732",-1.00555137735418
"733",2.11397142261949
"734",-0.930590545265135
"735",-1.25439990945706
"736",-0.3898275196467
"737",-1.37479433902421
"738",2.84243499626017
"739",0.259534454595261
"740",0.772030059734088
"741",-0.0127218894532151
"742",-0.808519280096243
"743",-0.689273179621353
"744",-0.0868423632269285
"745",-0.349471950537217
"746",-0.562073936668473
"747",0.574528848100058
"748",0.699282519092699
"749",-1.71639977779053
"750",0.151229940600693
"751",-1.46956536268219
"752",1.82153601268515
"753",-0.595029188938317
"754",0.41409625338037
"755",-0.829738592075776
"756",0.8201210487134
"757",0.0701249950970169
"758",0.75127353224748
"759",0.824549666727696
"760",-1.6550095217755
"761",0.787238226688626
"762",1.33863317897684
"763",1.00108982920382
"764",-0.171208232432139
"765",-1.12414276401833
"766",-1.46185549036454
"767",0.512265886995985
"768",-1.40161150421247
"769",-1.44812346429774
"770",0.701775419434115
"771",-0.637643339382325
"772",-0.433140593945855
"773",-0.49951609620495
"774",0.896438186772293
"775",-0.242300891963149
"776",0.272294241697458
"777",1.0299159631132
"778",0.445698661302835
"779",-0.784180289208337
"780",0.22420091002725
"781",-0.711051730273343
"782",-0.242014373568192
"783",0.530229264793283
"784",-0.105182994635907
"785",-1.25374234039006
"786",-0.467492444491308
"787",0.373195725763924
"788",0.968416792563982
"789",-1.48310398153163
"790",0.0708124694929322
"791",-1.5570569272267
"792",-0.574380052621428
"793",-0.946714280122137
"794",-1.18244689534434
"795",1.01404873064538
"796",-0.667837345461526
"797",-1.35533939056725
"798",-0.184993107341017
"799",0.233961934838829
"800",-0.294427356497248
"801",0.992282332073002
"802",-1.48389290525154
"803",0.359224878632074
"804",0.345022396322833
"805",2.1077688599685
"806",-1.31980774961895
"807",-0.0365845514522787
"808",1.12748215460462
"809",-0.291641177442215
"810",1.40590285529199
"811",1.51438455639009
"812",0.328545059951752
"813",-1.38260734981844
"814",-0.172711299305018
"815",0.450153234566723
"816",0.893719209776456
"817",0.339339819283525
"818",-0.254519241160156
"819",-1.18335398086362
"820",0.123969153195848
"821",-1.12910991082997
"822",0.353331236768235
"823",1.22327541811002
"824",2.84487177795948
"825",-0.116154908564261
"826",1.39442468041935
"827",-0.641742509093375
"828",-1.25483978720403
"829",0.536820233426721
"830",-1.13598446327196
"831",-0.133311884110824
"832",-1.01589573370639
"833",2.68899269975013
"834",0.977283418638898
"835",-0.41167177581307
"836",-1.54201292811068
"837",-1.10452816817203
"838",-0.264991989676594
"839",-0.408492270989492
"840",-0.340945046736011
"841",0.585013014515547
"842",1.08599086749035
"843",-1.17058534314833
"844",-0.638394201987441
"845",0.218745941013653
"846",-0.510162460837912
"847",1.50744614660594
"848",-0.210950089453047
"849",-0.342480724235123
"850",0.745185410839162
"851",-0.51084637524008
"852",-0.304676438511203
"853",0.514310258455857
"854",-0.332817760876262
"855",-0.551946574673634
"856",-1.43563479738968
"857",-0.526076771214973
"858",-0.72375802222317
"859",-1.56528989458478
"860",-0.75376316210703
"861",0.45538693796481
"862",-0.139120623744476
"863",0.064120193637318
"864",-0.343830954911694
"865",2.04388834570839
"866",-0.234230731517483
"867",0.00430491371951342
"868",-0.216197389010841
"869",-1.23004126861123
"870",1.28925731519605
"871",0.166263942604702
"872",0.125856957201644
"873",1.47758942839017
"874",1.04005866942663
"875",-1.03862018589676
"876",-1.04154434872274
"877",-1.95260788920067
"878",1.43467848649463
"879",-0.047529396335645
"880",1.39126373616861
"881",0.311388200336786
"882",0.34384976254379
"883",0.494864997447377
"884",0.363203368189808
"885",-0.925663525324554
"886",-1.26433552520958
"887",2.55160723410755
"888",-1.66058167861924
"889",0.316723153396983
"890",-0.0832588586068894
"891",0.325132843045677
"892",-0.728188969311525
"893",1.04501441137822
"894",-0.239301932557515
"895",0.360697946476472
"896",1.13461310424909
"897",-0.540423451021243
"898",-0.0990046326942156
"899",-1.34350017598168
"900",-0.0764533804731171
"901",-0.978481602012613
"902",0.585181271064662
"903",-0.0198457387035755
"904",0.294689000335487
"905",-0.134886623376066
"906",-0.0421689206654873
"907",-0.847820620780021
"908",0.7202380640318
"909",0.575066542589064
"910",-0.801547375560227
"911",-1.56036261391432
"912",-1.86761441562669
"913",0.18485240428584
"914",-0.670557421900787
"915",-0.547075930127466
"916",-1.25659844510427
"917",0.388311274378922
"918",-0.221577538303423
"919",-0.354999311313259
"920",0.506948392427247
"921",-1.48212619591122
"922",0.595932561129839
"923",0.544492166918632
"924",-0.280269697485191
"925",0.299414690949032
"926",1.20424264226515
"927",0.598793212903796
"928",1.65207368258352
"929",-0.11597121239098
"930",-1.18272511768823
"931",-1.84239472399623
"932",0.349038084867254
"933",0.364377933686588
"934",-0.403987222686898
"935",0.231314446049803
"936",0.995139729294197
"937",1.4018680161691
"938",-0.284806711028193
"939",-0.968553879638839
"940",-1.2001887057605
"941",-1.97121088180111
"942",-1.3936072746571
"943",-1.06148909212769
"944",0.503557154147158
"945",0.872316470159291
"946",-0.475393815327013
"947",-1.35845363588489
"948",1.12651490141377
"949",-0.865483825033603
"950",-1.00057893648799
"951",0.250313398814392
"952",-1.07912825516549
"953",-0.185863404775498
"954",-0.39130649150531
"955",-1.11339884956704
"956",-0.0663043387005866
"957",1.4595964591214
"958",1.67537501216173
"959",-1.63924781131358
"960",-0.124731556639248
"961",3.59977469664645
"962",0.730150501425727
"963",0.318148364524431
"964",-0.0382405111019691
"965",-0.436788358845096
"966",-1.77351026611376
"967",0.145421761166689
"968",1.78064711945189
"969",-0.881009479223723
"970",1.166574730397
"971",-1.05531038549271
"972",0.855613919898212
"973",-0.543949783125933
"974",2.71651026481448
"975",2.21764052761392
"976",1.10430365117781
"977",0.221591426002664
"978",0.893430381702957
"979",0.58606557254848
"980",0.923875616815847
"981",-1.05200864927282
"982",-0.284109093684216
"983",-0.063304710237413
"984",0.340156654232788
"985",2.40321237297514
"986",0.583907511835989
"987",-0.0272904684175309
"988",-0.777900262968813
"989",0.377326038401929
"990",0.11017437699432
"991",0.787537205913697
"992",1.63453928146799
"993",-0.603571139282033
"994",1.27478577594944
"995",0.512896177075692
"996",0.00744799522759071
"997",1.52846763400375
"998",0.426199911202684
"999",-1.03408223417106
"1000",1.12193601164579
